Data;Ora;PUN
20170719;1;50,71
20170719;2;44,08
20170719;3;43,41
20170719;4;43,06
20170719;5;43,06
20170719;6;43,37
20170719;7;43,87
20170719;8;54,2
20170719;9;66,31
20170719;10;65,84
20170719;11;60,1
20170719;12;58,04
20170719;13;50,01
20170719;14;55,61
20170719;15;64,3
20170719;16;68,05
20170719;17;66,01
20170719;18;67,46
20170719;19;67,56
20170719;20;68,98
20170719;21;63,81
20170719;22;65,83
20170719;23;53,27
20170719;24;51,94
20170720;1;51,98
20170720;2;43,26
20170720;3;42,14
20170720;4;41,77
20170720;5;41,92
20170720;6;41,94
20170720;7;43,97
20170720;8;51,1
20170720;9;57,07
20170720;10;57,82
20170720;11;62,1
20170720;12;63,95
20170720;13;55,41
20170720;14;57,61
20170720;15;64,41
20170720;16;64,5
20170720;17;66,72
20170720;18;65,97
20170720;19;63,24
20170720;20;66,43
20170720;21;69,26
20170720;22;74,87
20170720;23;55,16
20170720;24;54,98
20170721;1;54,78
20170721;2;50,71
20170721;3;43,99
20170721;4;43,94
20170721;5;43,93
20170721;6;46,44
20170721;7;50,58
20170721;8;57,23
20170721;9;85,31
20170721;10;84,77
20170721;11;76,14
20170721;12;68,04
20170721;13;52,36
20170721;14;53,93
20170721;15;59,7
20170721;16;53,78
20170721;17;50,56
20170721;18;56,98
20170721;19;60,1
20170721;20;70,6
20170721;21;57,6
20170721;22;53,57
20170721;23;53,12
20170721;24;52,55
20170722;1;52,6
20170722;2;48,21
20170722;3;44,74
20170722;4;44,14
20170722;5;44,13
20170722;6;44,04
20170722;7;43,89
20170722;8;45,33
20170722;9;47,13
20170722;10;46,3
20170722;11;41,48
20170722;12;40,16
20170722;13;37,84
20170722;14;35,0
20170722;15;34,33
20170722;16;36,5
20170722;17;39,55
20170722;18;46,0
20170722;19;48,81
20170722;20;52,11
20170722;21;52,29
20170722;22;52,29
20170722;23;49,14
20170722;24;47,19
20170723;1;50,96
20170723;2;44,9
20170723;3;44,87
20170723;4;44,27
20170723;5;43,53
20170723;6;41,92
20170723;7;39,0
20170723;8;41,09
20170723;9;39,53
20170723;10;38,14
20170723;11;38,0
20170723;12;37,24
20170723;13;37,0
20170723;14;30,0
20170723;15;30,0
20170723;16;32,39
20170723;17;36,86
20170723;18;41,09
20170723;19;47,37
20170723;20;50,31
20170723;21;52,39
20170723;22;55,08
20170723;23;52,94
20170723;24;49,4
20170724;1;49,79
20170724;2;46,08
20170724;3;44,22
20170724;4;43,4
20170724;5;43,14
20170724;6;48,24
20170724;7;45,53
20170724;8;50,97
20170724;9;52,81
20170724;10;54,72
20170724;11;50,46
20170724;12;50,14
20170724;13;47,49
20170724;14;47,0
20170724;15;51,56
20170724;16;54,28
20170724;17;57,92
20170724;18;55,37
20170724;19;53,57
20170724;20;56,31
20170724;21;55,08
20170724;22;57,24
20170724;23;51,94
20170724;24;49,19
20170725;1;48,1
20170725;2;42,7
20170725;3;40,53
20170725;4;38,0
20170725;5;37,88
20170725;6;39,15
20170725;7;43,68
20170725;8;48,59
20170725;9;50,54
20170725;10;48,07
20170725;11;46,16
20170725;12;44,69
20170725;13;42,16
20170725;14;43,01
20170725;15;46,04
20170725;16;46,34
20170725;17;49,39
20170725;18;49,61
20170725;19;52,4
20170725;20;53,04
20170725;21;53,21
20170725;22;53,23
20170725;23;52,47
20170725;24;51,33
20170726;1;52,37
20170726;2;48,73
20170726;3;43,61
20170726;4;42,0
20170726;5;42,0
20170726;6;43,06
20170726;7;47,5
20170726;8;49,72
20170726;9;58,53
20170726;10;49,54
20170726;11;49,1
20170726;12;48,58
20170726;13;44,82
20170726;14;45,58
20170726;15;58,74
20170726;16;58,92
20170726;17;52,87
20170726;18;51,61
20170726;19;53,62
20170726;20;58,94
20170726;21;57,21
20170726;22;55,24
20170726;23;53,08
20170726;24;50,96
20170727;1;52,56
20170727;2;48,9
20170727;3;44,61
20170727;4;43,29
20170727;5;43,44
20170727;6;43,73
20170727;7;48,86
20170727;8;49,54
20170727;9;60,84
20170727;10;58,64
20170727;11;56,62
20170727;12;56,1
20170727;13;48,58
20170727;14;50,03
20170727;15;54,39
20170727;16;64,12
20170727;17;59,11
20170727;18;61,69
20170727;19;60,06
20170727;20;60,73
20170727;21;58,48
20170727;22;58,86
20170727;23;53,17
20170727;24;51,87
20170728;1;51,82
20170728;2;46,82
20170728;3;44,5
20170728;4;42,2
20170728;5;41,26
20170728;6;44,51
20170728;7;46,72
20170728;8;51,57
20170728;9;55,14
20170728;10;57,19
20170728;11;53,4
20170728;12;50,43
20170728;13;49,57
20170728;14;49,02
20170728;15;50,41
20170728;16;50,34
20170728;17;51,79
20170728;18;53,63
20170728;19;53,96
20170728;20;56,96
20170728;21;57,54
20170728;22;57,16
20170728;23;52,73
20170728;24;51,78
20170729;1;51,93
20170729;2;51,0
20170729;3;49,69
20170729;4;48,86
20170729;5;48,86
20170729;6;48,86
20170729;7;48,86
20170729;8;49,09
20170729;9;51,45
20170729;10;51,91
20170729;11;49,19
20170729;12;48,86
20170729;13;45,15
20170729;14;42,41
20170729;15;42,09
20170729;16;42,74
20170729;17;44,5
20170729;18;49,7
20170729;19;52,49
20170729;20;57,71
20170729;21;57,85
20170729;22;62,25
20170729;23;53,37
20170729;24;52,51
20170730;1;50,65
20170730;2;49,73
20170730;3;49,37
20170730;4;43,85
20170730;5;43,26
20170730;6;43,0
20170730;7;40,49
20170730;8;40,49
20170730;9;40,49
20170730;10;41,5
20170730;11;40,0
20170730;12;39,86
20170730;13;39,26
20170730;14;37,0
20170730;15;34,52
20170730;16;37,13
20170730;17;40,49
20170730;18;43,26
20170730;19;49,65
20170730;20;51,41
20170730;21;52,54
20170730;22;57,06
20170730;23;52,21
20170730;24;51,16
20170731;1;46,96
20170731;2;43,41
20170731;3;40,9
20170731;4;39,23
20170731;5;39,19
20170731;6;40,17
20170731;7;45,0
20170731;8;51,8
20170731;9;82,16
20170731;10;92,07
20170731;11;83,45
20170731;12;81,1
20170731;13;71,5
20170731;14;71,97
20170731;15;74,47
20170731;16;70,38
20170731;17;78,78
20170731;18;79,75
20170731;19;77,9
20170731;20;84,03
20170731;21;81,0
20170731;22;81,79
20170731;23;62,02
20170731;24;52,32
20170801;1;53,26
20170801;2;49,89
20170801;3;45,0
20170801;4;42,04
20170801;5;41,43
20170801;6;43,99
20170801;7;47,91
20170801;8;50,16
20170801;9;56,53
20170801;10;61,28
20170801;11;56,44
20170801;12;55,42
20170801;13;50,63
20170801;14;55,14
20170801;15;68,1
20170801;16;69,33
20170801;17;86,46
20170801;18;95,55
20170801;19;96,06
20170801;20;98,81
20170801;21;95,58
20170801;22;95,73
20170801;23;60,68
20170801;24;55,54
20170802;1;61,3
20170802;2;50,53
20170802;3;49,86
20170802;4;45,0
20170802;5;44,53
20170802;6;45,59
20170802;7;47,91
20170802;8;51,54
20170802;9;74,01
20170802;10;91,76
20170802;11;95,74
20170802;12;94,21
20170802;13;73,62
20170802;14;72,66
20170802;15;75,51
20170802;16;93,41
20170802;17;94,37
20170802;18;102,63
20170802;19;103,72
20170802;20;103,1
20170802;21;108,64
20170802;22;103,67
20170802;23;95,78
20170802;24;80,3
20170803;1;83,35
20170803;2;59,46
20170803;3;51,19
20170803;4;49,85
20170803;5;49,84
20170803;6;50,42
20170803;7;58,61
20170803;8;91,25
20170803;9;100,65
20170803;10;111,36
20170803;11;120,0
20170803;12;120,2
20170803;13;120,0
20170803;14;119,49
20170803;15;135,96
20170803;16;136,37
20170803;17;137,08
20170803;18;137,84
20170803;19;138,2
20170803;20;137,87
20170803;21;137,04
20170803;22;137,25
20170803;23;120,0
20170803;24;110,15
20170804;1;85,71
20170804;2;60,87
20170804;3;55,22
20170804;4;51,18
20170804;5;51,17
20170804;6;53,55
20170804;7;59,35
20170804;8;100,13
20170804;9;103,67
20170804;10;106,35
20170804;11;116,8
20170804;12;112,77
20170804;13;99,82
20170804;14;96,04
20170804;15;110,94
20170804;16;110,32
20170804;17;110,11
20170804;18;112,53
20170804;19;120,0
20170804;20;120,0
20170804;21;115,78
20170804;22;114,43
20170804;23;110,38
20170804;24;95,67
20170805;1;62,42
20170805;2;53,66
20170805;3;51,12
20170805;4;50,56
20170805;5;50,55
20170805;6;49,97
20170805;7;48,14
20170805;8;49,36
20170805;9;51,34
20170805;10;51,62
20170805;11;50,73
20170805;12;49,62
20170805;13;49,65
20170805;14;47,4
20170805;15;47,21
20170805;16;47,98
20170805;17;50,42
20170805;18;52,64
20170805;19;61,12
20170805;20;78,16
20170805;21;85,83
20170805;22;73,69
20170805;23;55,97
20170805;24;52,73
20170806;1;53,32
20170806;2;48,42
20170806;3;45,29
20170806;4;44,44
20170806;5;44,45
20170806;6;48,24
20170806;7;43,65
20170806;8;44,4
20170806;9;44,32
20170806;10;44,32
20170806;11;43,86
20170806;12;43,17
20170806;13;43,39
20170806;14;42,32
20170806;15;41,95
20170806;16;40,02
20170806;17;43,41
20170806;18;44,15
20170806;19;50,08
20170806;20;52,71
20170806;21;56,86
20170806;22;57,09
20170806;23;53,35
20170806;24;50,86
20170807;1;50,64
20170807;2;45,43
20170807;3;42,97
20170807;4;40,98
20170807;5;40,45
20170807;6;40,95
20170807;7;43,07
20170807;8;46,45
20170807;9;53,26
20170807;10;52,76
20170807;11;51,6
20170807;12;50,18
20170807;13;48,86
20170807;14;47,64
20170807;15;49,2
20170807;16;49,9
20170807;17;51,61
20170807;18;55,59
20170807;19;58,92
20170807;20;70,02
20170807;21;74,08
20170807;22;71,96
20170807;23;55,09
20170807;24;53,38
20170808;1;54,44
20170808;2;50,32
20170808;3;45,66
20170808;4;45,58
20170808;5;45,55
20170808;6;45,63
20170808;7;47,74
20170808;8;49,95
20170808;9;52,23
20170808;10;53,11
20170808;11;53,13
20170808;12;53,1
20170808;13;51,27
20170808;14;50,73
20170808;15;50,68
20170808;16;50,9
20170808;17;53,12
20170808;18;54,49
20170808;19;54,95
20170808;20;57,97
20170808;21;58,12
20170808;22;58,06
20170808;23;54,67
20170808;24;51,38
20170809;1;54,68
20170809;2;53,42
20170809;3;49,35
20170809;4;48,63
20170809;5;47,93
20170809;6;49,29
20170809;7;50,09
20170809;8;56,93
20170809;9;54,59
20170809;10;60,84
20170809;11;57,38
20170809;12;52,32
20170809;13;53,34
20170809;14;52,35
20170809;15;52,41
20170809;16;51,42
20170809;17;57,13
20170809;18;75,84
20170809;19;90,0
20170809;20;90,54
20170809;21;96,27
20170809;22;90,55
20170809;23;74,36
20170809;24;54,74
20170810;1;54,42
20170810;2;52,27
20170810;3;47,71
20170810;4;45,32
20170810;5;44,98
20170810;6;44,96
20170810;7;45,23
20170810;8;49,04
20170810;9;51,45
20170810;10;53,28
20170810;11;51,35
20170810;12;50,2
20170810;13;50,04
20170810;14;49,13
20170810;15;49,9
20170810;16;49,2
20170810;17;50,17
20170810;18;52,8
20170810;19;53,94
20170810;20;54,7
20170810;21;54,88
20170810;22;55,08
20170810;23;53,59
20170810;24;50,14
20170811;1;50,87
20170811;2;45,1
20170811;3;41,3
20170811;4;40,46
20170811;5;39,83
20170811;6;40,54
20170811;7;41,33
20170811;8;43,37
20170811;9;47,29
20170811;10;46,06
20170811;11;45,84
20170811;12;43,54
20170811;13;41,94
20170811;14;39,55
20170811;15;39,09
20170811;16;39,01
20170811;17;41,62
20170811;18;44,65
20170811;19;47,77
20170811;20;49,68
20170811;21;50,94
20170811;22;50,84
20170811;23;48,31
20170811;24;46,39
20170812;1;45,98
20170812;2;41,69
20170812;3;41,73
20170812;4;39,87
20170812;5;40,55
20170812;6;46,35
20170812;7;46,35
20170812;8;49,33
20170812;9;52,28
20170812;10;50,38
20170812;11;49,56
20170812;12;44,99
20170812;13;40,92
20170812;14;38,06
20170812;15;38,6
20170812;16;40,04
20170812;17;46,8
20170812;18;50,0
20170812;19;53,65
20170812;20;57,92
20170812;21;75,12
20170812;22;70,71
20170812;23;60,62
20170812;24;53,71
20170813;1;44,39
20170813;2;40,04
20170813;3;39,06
20170813;4;38,0
20170813;5;37,01
20170813;6;40,04
20170813;7;38,08
20170813;8;37,62
20170813;9;36,61
20170813;10;35,1
20170813;11;36,64
20170813;12;35,01
20170813;13;32,63
20170813;14;32,4
20170813;15;32,4
20170813;16;32,61
20170813;17;36,93
20170813;18;40,04
20170813;19;43,28
20170813;20;49,31
20170813;21;53,23
20170813;22;53,86
20170813;23;49,83
20170813;24;45,16
20170814;1;43,16
20170814;2;41,76
20170814;3;38,78
20170814;4;37,9
20170814;5;38,04
20170814;6;40,46
20170814;7;40,5
20170814;8;40,62
20170814;9;40,28
20170814;10;40,04
20170814;11;40,59
20170814;12;40,31
20170814;13;40,04
20170814;14;40,0
20170814;15;40,0
20170814;16;40,04
20170814;17;43,04
20170814;18;44,42
20170814;19;47,75
20170814;20;53,63
20170814;21;55,5
20170814;22;54,98
20170814;23;52,98
20170814;24;50,04
20170815;1;46,99
20170815;2;45,77
20170815;3;42,73
20170815;4;40,0
20170815;5;38,93
20170815;6;40,04
20170815;7;40,0
20170815;8;40,04
20170815;9;40,04
20170815;10;40,0
20170815;11;40,04
20170815;12;38,62
20170815;13;36,61
20170815;14;32,4
20170815;15;29,7
20170815;16;34,2
20170815;17;38,0
20170815;18;40,5
20170815;19;43,13
20170815;20;48,66
20170815;21;53,65
20170815;22;53,49
20170815;23;52,66
20170815;24;49,44
20170816;1;48,5
20170816;2;46,24
20170816;3;43,09
20170816;4;42,13
20170816;5;41,08
20170816;6;45,79
20170816;7;44,59
20170816;8;49,63
20170816;9;52,57
20170816;10;52,44
20170816;11;51,73
20170816;12;49,98
20170816;13;49,98
20170816;14;46,95
20170816;15;47,0
20170816;16;49,98
20170816;17;51,42
20170816;18;52,79
20170816;19;55,78
20170816;20;66,7
20170816;21;81,28
20170816;22;61,82
20170816;23;57,49
20170816;24;54,28
20170817;1;52,33
20170817;2;50,04
20170817;3;45,15
20170817;4;41,14
20170817;5;41,14
20170817;6;42,0
20170817;7;43,5
20170817;8;48,07
20170817;9;53,03
20170817;10;51,17
20170817;11;50,63
20170817;12;50,63
20170817;13;49,98
20170817;14;46,76
20170817;15;46,2
20170817;16;49,98
20170817;17;50,62
20170817;18;51,75
20170817;19;54,47
20170817;20;58,55
20170817;21;66,53
20170817;22;58,67
20170817;23;54,81
20170817;24;53,25
20170818;1;51,78
20170818;2;44,54
20170818;3;43,0
20170818;4;41,0
20170818;5;40,92
20170818;6;41,28
20170818;7;43,27
20170818;8;48,71
20170818;9;51,5
20170818;10;49,64
20170818;11;49,62
20170818;12;48,79
20170818;13;47,68
20170818;14;45,78
20170818;15;46,32
20170818;16;49,98
20170818;17;51,72
20170818;18;53,32
20170818;19;54,69
20170818;20;58,62
20170818;21;60,08
20170818;22;58,7
20170818;23;56,29
20170818;24;54,14
20170819;1;53,52
20170819;2;51,2
20170819;3;49,52
20170819;4;45,27
20170819;5;45,26
20170819;6;45,38
20170819;7;46,19
20170819;8;49,18
20170819;9;49,03
20170819;10;49,98
20170819;11;42,82
20170819;12;41,0
20170819;13;40,92
20170819;14;39,5
20170819;15;39,42
20170819;16;40,04
20170819;17;43,0
20170819;18;46,64
20170819;19;52,65
20170819;20;54,91
20170819;21;57,41
20170819;22;54,92
20170819;23;52,95
20170819;24;49,79
20170820;1;46,68
20170820;2;45,5
20170820;3;42,19
20170820;4;41,51
20170820;5;40,88
20170820;6;40,93
20170820;7;37,71
20170820;8;39,65
20170820;9;40,04
20170820;10;39,29
20170820;11;39,86
20170820;12;37,99
20170820;13;36,0
20170820;14;32,09
20170820;15;32,51
20170820;16;33,99
20170820;17;38,71
20170820;18;40,04
20170820;19;44,71
20170820;20;50,47
20170820;21;54,37
20170820;22;54,22
20170820;23;50,48
20170820;24;45,5
20170821;1;45,6
20170821;2;42,57
20170821;3;42,12
20170821;4;40,06
20170821;5;38,66
20170821;6;42,41
20170821;7;42,88
20170821;8;47,8
20170821;9;48,27
20170821;10;47,96
20170821;11;47,23
20170821;12;44,8
20170821;13;44,79
20170821;14;43,29
20170821;15;43,48
20170821;16;43,77
20170821;17;46,51
20170821;18;50,82
20170821;19;53,77
20170821;20;60,39
20170821;21;81,21
20170821;22;60,44
20170821;23;54,41
20170821;24;52,88
20170822;1;50,76
20170822;2;46,85
20170822;3;43,0
20170822;4;42,76
20170822;5;42,94
20170822;6;44,89
20170822;7;49,81
20170822;8;52,88
20170822;9;54,25
20170822;10;54,31
20170822;11;51,04
20170822;12;47,91
20170822;13;46,04
20170822;14;44,3
20170822;15;46,03
20170822;16;47,68
20170822;17;49,57
20170822;18;51,19
20170822;19;55,84
20170822;20;60,25
20170822;21;77,39
20170822;22;62,57
20170822;23;57,01
20170822;24;54,0
20170823;1;53,38
20170823;2;50,64
20170823;3;43,7
20170823;4;42,89
20170823;5;43,67
20170823;6;45,98
20170823;7;51,02
20170823;8;53,53
20170823;9;53,54
20170823;10;50,68
20170823;11;47,77
20170823;12;45,99
20170823;13;44,14
20170823;14;43,92
20170823;15;44,14
20170823;16;46,06
20170823;17;47,89
20170823;18;50,68
20170823;19;56,79
20170823;20;62,42
20170823;21;76,52
20170823;22;61,46
20170823;23;54,6
20170823;24;53,3
20170824;1;53,32
20170824;2;51,7
20170824;3;46,78
20170824;4;44,69
20170824;5;43,94
20170824;6;47,83
20170824;7;51,06
20170824;8;52,76
20170824;9;54,11
20170824;10;52,3
20170824;11;49,78
20170824;12;48,49
20170824;13;45,45
20170824;14;44,99
20170824;15;47,86
20170824;16;48,9
20170824;17;48,9
20170824;18;51,09
20170824;19;54,04
20170824;20;58,2
20170824;21;67,26
20170824;22;57,38
20170824;23;53,29
20170824;24;50,81
20170825;1;50,47
20170825;2;46,59
20170825;3;42,87
20170825;4;42,81
20170825;5;42,8
20170825;6;44,53
20170825;7;51,0
20170825;8;52,71
20170825;9;59,26
20170825;10;58,77
20170825;11;53,73
20170825;12;53,72
20170825;13;51,81
20170825;14;51,81
20170825;15;53,7
20170825;16;54,51
20170825;17;53,74
20170825;18;54,91
20170825;19;59,34
20170825;20;67,05
20170825;21;75,95
20170825;22;60,26
20170825;23;55,05
20170825;24;53,03
20170826;1;53,76
20170826;2;52,6
20170826;3;49,18
20170826;4;44,21
20170826;5;44,21
20170826;6;44,45
20170826;7;47,53
20170826;8;48,75
20170826;9;53,83
20170826;10;53,24
20170826;11;52,47
20170826;12;51,08
20170826;13;49,06
20170826;14;47,16
20170826;15;47,03
20170826;16;47,19
20170826;17;48,28
20170826;18;52,37
20170826;19;55,39
20170826;20;61,83
20170826;21;73,88
20170826;22;60,63
20170826;23;55,2
20170826;24;53,42
20170827;1;53,34
20170827;2;50,84
20170827;3;45,11
20170827;4;43,55
20170827;5;43,55
20170827;6;44,49
20170827;7;42,76
20170827;8;41,79
20170827;9;41,42
20170827;10;41,41
20170827;11;44,88
20170827;12;39,38
20170827;13;39,36
20170827;14;38,18
20170827;15;38,27
20170827;16;39,09
20170827;17;42,11
20170827;18;47,99
20170827;19;52,07
20170827;20;55,31
20170827;21;64,48
20170827;22;61,65
20170827;23;55,37
20170827;24;53,35
20170828;1;50,37
20170828;2;45,6
20170828;3;41,68
20170828;4;41,69
20170828;5;41,7
20170828;6;46,19
20170828;7;49,99
20170828;8;56,64
20170828;9;88,98
20170828;10;90,85
20170828;11;90,12
20170828;12;95,99
20170828;13;87,7
20170828;14;87,26
20170828;15;133,95
20170828;16;110,0
20170828;17;95,73
20170828;18;78,97
20170828;19;74,76
20170828;20;78,05
20170828;21;86,77
20170828;22;67,66
20170828;23;56,48
20170828;24;52,99
20170829;1;52,89
20170829;2;51,45
20170829;3;48,14
20170829;4;48,14
20170829;5;48,14
20170829;6;49,86
20170829;7;51,35
20170829;8;56,21
20170829;9;62,76
20170829;10;66,0
20170829;11;58,2
20170829;12;56,82
20170829;13;53,31
20170829;14;53,33
20170829;15;55,95
20170829;16;64,84
20170829;17;72,94
20170829;18;69,12
20170829;19;71,08
20170829;20;84,13
20170829;21;88,54
20170829;22;71,7
20170829;23;60,81
20170829;24;54,3
20170830;1;56,02
20170830;2;50,95
20170830;3;49,27
20170830;4;47,31
20170830;5;48,0
20170830;6;49,86
20170830;7;58,6
20170830;8;61,42
20170830;9;67,27
20170830;10;73,71
20170830;11;63,36
20170830;12;70,32
20170830;13;53,2
20170830;14;54,33
20170830;15;63,71
20170830;16;70,44
20170830;17;74,16
20170830;18;78,38
20170830;19;87,55
20170830;20;96,27
20170830;21;97,55
20170830;22;95,03
20170830;23;62,36
20170830;24;54,71
20170831;1;52,23
20170831;2;49,93
20170831;3;46,77
20170831;4;45,91
20170831;5;45,91
20170831;6;48,0
20170831;7;51,35
20170831;8;56,96
20170831;9;62,19
20170831;10;63,37
20170831;11;58,29
20170831;12;60,35
20170831;13;53,31
20170831;14;52,67
20170831;15;58,09
20170831;16;64,84
20170831;17;65,56
20170831;18;59,02
20170831;19;60,01
20170831;20;66,89
20170831;21;75,7
20170831;22;57,58
20170831;23;55,0
20170831;24;52,89
20170901;1;50,15
20170901;2;49,86
20170901;3;46,94
20170901;4;46,91
20170901;5;45,67
20170901;6;48,03
20170901;7;49,97
20170901;8;53,27
20170901;9;68,48
20170901;10;71,16
20170901;11;67,93
20170901;12;67,62
20170901;13;57,3
20170901;14;54,46
20170901;15;59,7
20170901;16;66,03
20170901;17;66,38
20170901;18;54,45
20170901;19;55,05
20170901;20;57,14
20170901;21;57,21
20170901;22;53,95
20170901;23;51,74
20170901;24;48,98
20170902;1;48,62
20170902;2;45,12
20170902;3;42,32
20170902;4;42,32
20170902;5;42,32
20170902;6;42,5
20170902;7;45,12
20170902;8;49,92
20170902;9;49,86
20170902;10;48,0
20170902;11;45,12
20170902;12;42,5
20170902;13;41,47
20170902;14;36,46
20170902;15;35,5
20170902;16;38,64
20170902;17;39,78
20170902;18;42,32
20170902;19;45,93
20170902;20;52,36
20170902;21;52,7
20170902;22;48,71
20170902;23;43,58
20170902;24;42,22
20170903;1;39,71
20170903;2;37,53
20170903;3;34,39
20170903;4;33,97
20170903;5;33,79
20170903;6;35,0
20170903;7;35,0
20170903;8;36,84
20170903;9;36,82
20170903;10;36,52
20170903;11;37,82
20170903;12;33,49
20170903;13;32,7
20170903;14;26,26
20170903;15;25,95
20170903;16;28,49
20170903;17;36,24
20170903;18;41,17
20170903;19;45,07
20170903;20;51,35
20170903;21;58,0
20170903;22;55,25
20170903;23;50,94
20170903;24;46,77
20170904;1;42,57
20170904;2;40,35
20170904;3;39,77
20170904;4;41,47
20170904;5;41,47
20170904;6;42,57
20170904;7;47,97
20170904;8;52,0
20170904;9;55,22
20170904;10;53,71
20170904;11;51,78
20170904;12;51,0
20170904;13;47,0
20170904;14;46,15
20170904;15;47,76
20170904;16;49,75
20170904;17;54,38
20170904;18;52,07
20170904;19;54,39
20170904;20;59,59
20170904;21;63,9
20170904;22;54,47
20170904;23;53,22
20170904;24;49,96
20170905;1;47,35
20170905;2;43,69
20170905;3;42,57
20170905;4;42,5
20170905;5;42,5
20170905;6;43,26
20170905;7;51,78
20170905;8;55,43
20170905;9;79,19
20170905;10;75,88
20170905;11;61,55
20170905;12;60,95
20170905;13;51,71
20170905;14;49,18
20170905;15;54,02
20170905;16;56,5
20170905;17;52,84
20170905;18;55,01
20170905;19;54,38
20170905;20;57,59
20170905;21;58,03
20170905;22;54,49
20170905;23;50,35
20170905;24;48,38
20170906;1;46,65
20170906;2;42,74
20170906;3;42,32
20170906;4;41,47
20170906;5;41,47
20170906;6;43,0
20170906;7;51,64
20170906;8;53,84
20170906;9;54,43
20170906;10;53,36
20170906;11;52,26
20170906;12;51,88
20170906;13;47,44
20170906;14;46,07
20170906;15;49,03
20170906;16;49,81
20170906;17;53,52
20170906;18;53,56
20170906;19;54,47
20170906;20;56,13
20170906;21;58,1
20170906;22;55,1
20170906;23;50,42
20170906;24;48,51
20170907;1;47,96
20170907;2;44,5
20170907;3;42,57
20170907;4;42,57
20170907;5;43,47
20170907;6;47,09
20170907;7;52,41
20170907;8;54,47
20170907;9;59,66
20170907;10;65,43
20170907;11;61,27
20170907;12;55,4
20170907;13;50,31
20170907;14;55,33
20170907;15;61,33
20170907;16;64,32
20170907;17;54,33
20170907;18;55,27
20170907;19;54,51
20170907;20;57,25
20170907;21;57,6
20170907;22;54,01
20170907;23;49,95
20170907;24;49,44
20170908;1;48,5
20170908;2;47,58
20170908;3;45,56
20170908;4;45,43
20170908;5;45,54
20170908;6;47,99
20170908;7;52,42
20170908;8;53,44
20170908;9;55,74
20170908;10;56,71
20170908;11;53,39
20170908;12;52,48
20170908;13;47,97
20170908;14;47,17
20170908;15;47,41
20170908;16;48,5
20170908;17;52,79
20170908;18;53,62
20170908;19;55,2
20170908;20;60,52
20170908;21;59,71
20170908;22;55,42
20170908;23;50,44
20170908;24;50,0
20170909;1;49,53
20170909;2;45,17
20170909;3;45,04
20170909;4;44,0
20170909;5;43,87
20170909;6;44,0
20170909;7;45,04
20170909;8;45,96
20170909;9;47,14
20170909;10;47,14
20170909;11;44,87
20170909;12;42,17
20170909;13;38,99
20170909;14;35,99
20170909;15;35,18
20170909;16;37,78
20170909;17;42,15
20170909;18;45,27
20170909;19;49,56
20170909;20;54,68
20170909;21;54,8
20170909;22;49,89
20170909;23;46,15
20170909;24;42,31
20170910;1;42,17
20170910;2;39,17
20170910;3;38,7
20170910;4;37,5
20170910;5;37,11
20170910;6;38,5
20170910;7;38,74
20170910;8;38,52
20170910;9;39,2
20170910;10;42,17
20170910;11;44,3
20170910;12;44,26
20170910;13;42,07
20170910;14;40,29
20170910;15;40,1
20170910;16;40,3
20170910;17;42,17
20170910;18;42,17
20170910;19;43,28
20170910;20;48,28
20170910;21;51,3
20170910;22;48,08
20170910;23;43,51
20170910;24;42,17
20170911;1;39,56
20170911;2;36,99
20170911;3;36,1
20170911;4;33,0
20170911;5;35,0
20170911;6;39,15
20170911;7;45,0
20170911;8;49,59
20170911;9;56,35
20170911;10;54,97
20170911;11;52,14
20170911;12;49,28
20170911;13;46,49
20170911;14;47,58
20170911;15;50,42
20170911;16;56,83
20170911;17;58,42
20170911;18;54,45
20170911;19;49,46
20170911;20;57,13
20170911;21;56,0
20170911;22;48,94
20170911;23;46,3
20170911;24;44,57
20170912;1;41,45
20170912;2;35,26
20170912;3;31,1
20170912;4;34,1
20170912;5;34,43
20170912;6;38,67
20170912;7;43,29
20170912;8;46,84
20170912;9;49,99
20170912;10;50,0
20170912;11;47,37
20170912;12;45,57
20170912;13;42,75
20170912;14;41,65
20170912;15;44,13
20170912;16;48,1
20170912;17;51,24
20170912;18;50,57
20170912;19;52,92
20170912;20;63,58
20170912;21;67,85
20170912;22;52,74
20170912;23;47,58
20170912;24;44,54
20170913;1;40,64
20170913;2;39,18
20170913;3;39,25
20170913;4;39,25
20170913;5;39,67
20170913;6;43,83
20170913;7;51,21
20170913;8;57,32
20170913;9;65,91
20170913;10;59,65
20170913;11;52,62
20170913;12;50,74
20170913;13;46,11
20170913;14;44,38
20170913;15;47,65
20170913;16;50,77
20170913;17;52,81
20170913;18;54,77
20170913;19;65,81
20170913;20;76,43
20170913;21;85,71
20170913;22;61,6
20170913;23;53,66
20170913;24;46,88
20170914;1;44,0
20170914;2;39,15
20170914;3;38,81
20170914;4;39,0
20170914;5;38,99
20170914;6;40,27
20170914;7;46,9
20170914;8;50,95
20170914;9;52,22
20170914;10;51,61
20170914;11;50,08
20170914;12;47,42
20170914;13;41,61
20170914;14;41,82
20170914;15;43,27
20170914;16;46,45
20170914;17;48,81
20170914;18;51,29
20170914;19;53,75
20170914;20;56,69
20170914;21;57,33
20170914;22;51,55
20170914;23;47,31
20170914;24;42,59
20170915;1;40,15
20170915;2;37,86
20170915;3;37,11
20170915;4;36,94
20170915;5;37,66
20170915;6;40,12
